Transaction_ID,Date,Customer_Name,Region,Product_Category,Product_Name,Units_Sold,Unit_Price,Revenue,Unit_Cost,Cost,Profit,Profit_Margin
100060,2026-03-19,Victoria Rivera,West,Furniture,Sofa,2,799.99,1599.98,479.99,959.98,640.0,0.4
101348,2026-05-05,Lisa Ponce,North,Electronics,Smart Phone,4,699.99,2799.96,503.99,2015.96,784.0,0.28
100092,2025-08-18,Donna Calhoun,South,Office Supplies,File Organizer,2,24.99,49.98,11.25,22.5,27.48,0.5498
100861,2026-05-03,Zachary Morgan MD,West,Office Supplies,Gel Pens (Pack of 10),7,12.5,87.5,5.62,39.34,48.16,0.5504
100194,2025-10-08,Samuel Murphy,West,Office Supplies,Gel Pens (Pack of 10),12,12.5,150.0,5.62,67.44,82.56,0.5504
100280,2025-06-24,George Johnson,East,Furniture,Ergonomic Desk,8,299.99,2399.92,179.99,1439.92,960.0,0.4
100695,2025-10-19,Stephanie Schultz,South,Office Supplies,Notebook,13,4.99,64.87,2.25,29.25,35.62,0.5491
100359,2025-07-07,Janet Lopez,East,Electronics,Laptop,6,1199.99,7199.94,863.99,5183.94,2016.0,0.28
101000,2025-07-09,Madeline Roberts,South,Furniture,Ergonomic Desk,4,299.99,1199.96,179.99,719.96,480.0,0.4
101088,2025-06-18,Manuel Taylor,South,Office Supplies,Paper Shredder,6,89.99,539.94,40.5,243.0,296.94,0.5499
100847,2026-03-10,David Moore,West,Furniture,Dining Table,9,450.0,4050.0,270.0,2430.0,1620.0,0.4
100182,2025-06-05,Alexa Rodriguez,North,Office Supplies,Gel Pens (Pack of 10),2,12.5,25.0,5.62,11.24,13.76,0.5504
101133,2026-03-11,Brent Gutierrez,South,Furniture,Dining Table,13,450.0,5850.0,270.0,3510.0,2340.0,0.4
101373,2025-11-05,Zoe Cole,East,Furniture,Dining Table,4,450.0,1800.0,270.0,1080.0,720.0,0.4
100110,2026-03-14,Samuel Delgado,North,Furniture,Ergonomic Desk,14,299.99,4199.86,179.99,2519.86,1680.0,0.4
101023,2025-09-28,Geoffrey Paul,North,Office Supplies,File Organizer,3,24.99,74.97,11.25,33.75,41.22,0.5498
100042,2026-04-15,Antonio Williams,West,Office Supplies,Notebook,15,4.99,74.85,2.25,33.75,41.1,0.5491
100746,2026-05-22,Timothy White,West,Office Supplies,Gel Pens (Pack of 10),12,12.5,150.0,5.62,67.44,82.56,0.5504
100125,2025-11-04,Marc Larson,West,Furniture,Sofa,3,799.99,2399.97,479.99,1439.97,960.0,0.4
101010,2025-12-29,Dennis Rodriguez,East,Electronics,Smart Watch,14,249.99,3499.86,179.99,2519.86,980.0,0.28
100052,2026-02-27,Brittney Peterson,South,Furniture,Sofa,12,799.99,9599.88,479.99,5759.88,3840.0,0.4
101514,2025-06-06,Amy Callahan,West,Electronics,Smart Phone,4,699.99,2799.96,503.99,2015.96,784.0,0.28
100545,2026-01-06,Jeanette Duarte,West,Office Supplies,Paper Shredder,3,89.99,269.97,40.5,121.5,148.47,0.5499
100068,2025-06-02,Marc Davis,East,Furniture,Ergonomic Desk,14,299.99,4199.86,179.99,2519.86,1680.0,0.4
100507,2026-05-20,Amy Young,East,Office Supplies,Notebook,7,4.99,34.93,2.25,15.75,19.18,0.5491
100329,2026-01-12,Jacob Jackson,North,Electronics,Laptop,2,1199.99,2399.98,863.99,1727.98,672.0,0.28
101301,2026-01-06,Megan Sellers,East,Furniture,Office Chair,6,189.99,1139.94,113.99,683.94,456.0,0.4
100137,2026-01-24,Steven Gordon,West,Electronics,Wireless Headphones,10,149.99,1499.9,107.99,1079.9,420.0,0.28
100796,2025-06-06,Robert Garcia,East,Electronics,Smart Phone,6,699.99,4199.94,503.99,3023.94,1176.0,0.28
100132,2025-07-08,Michael Sanchez,South,Electronics,Wireless Headphones,11,149.99,1649.89,107.99,1187.89,462.0,0.28
100080,2025-10-30,Christopher Ewing,West,Office Supplies,Paper Shredder,13,89.99,1169.87,40.5,526.5,643.37,0.5499
101339,2025-10-20,Unknown Customer,South,Furniture,Ergonomic Desk,4,299.99,1199.96,179.99,719.96,480.0,0.4
100105,2025-11-03,Jonathan Cameron,North,Furniture,Office Chair,6,189.99,1139.94,113.99,683.94,456.0,0.4
100541,2026-03-08,Alejandro Rowe,South,Office Supplies,Paper Shredder,8,89.99,719.92,40.5,324.0,395.92,0.5499
100905,2026-01-13,Laura Cook,North,Furniture,Dining Table,1,450.0,450.0,270.0,270.0,180.0,0.4
100165,2025-06-02,Mark Lee,East,Electronics,Wireless Headphones,8,149.99,1199.92,107.99,863.92,336.0,0.28
100248,2026-05-22,Andrea Gomez,South,Office Supplies,Paper Shredder,4,89.99,359.96,40.5,162.0,197.96,0.5499
100446,2025-07-16,Joy Peterson,East,Electronics,Smart Watch,11,249.99,2749.89,179.99,1979.89,770.0,0.28
100916,2026-01-26,Elizabeth Lowe,East,Furniture,Office Chair,15,189.99,2849.85,113.99,1709.85,1140.0,0.4
100858,2025-06-23,Dr. Kelly Fisher,East,Office Supplies,Gel Pens (Pack of 10),6,12.5,75.0,5.62,33.72,41.28,0.5504
100334,2026-04-11,Rebekah Barrett,North,Office Supplies,Notebook,15,4.99,74.85,2.25,33.75,41.1,0.5491
101007,2026-05-07,Amy Duncan,West,Furniture,Office Chair,13,189.99,2469.87,113.99,1481.87,988.0,0.4
101234,2026-04-22,Emily Campbell,North,Office Supplies,Gel Pens (Pack of 10),3,12.5,37.5,5.62,16.86,20.64,0.5504
101050,2025-09-25,Kayla Fletcher,West,Furniture,Dining Table,14,450.0,6300.0,270.0,3780.0,2520.0,0.4
100421,2026-04-23,Robert Duran,East,Electronics,Smart Phone,11,699.99,7699.89,503.99,5543.89,2156.0,0.28
100102,2026-02-24,Lee Clayton,North,Electronics,Smart Watch,14,249.99,3499.86,179.99,2519.86,980.0,0.28
100434,2025-06-16,Taylor Rose,South,Electronics,Smart Watch,2,249.99,499.98,179.99,359.98,140.0,0.28
100074,2025-09-01,Kathy Smith,South,Electronics,Laptop,2,1199.99,2399.98,863.99,1727.98,672.0,0.28
101486,2025-11-11,Alexandra Sanchez,East,Furniture,Office Chair,13,189.99,2469.87,113.99,1481.87,988.0,0.4
101507,2025-09-20,Courtney Sanchez,North,Electronics,Wireless Headphones,12,149.99,1799.88,107.99,1295.88,504.0,0.28
100918,2026-03-07,Robert Castro,South,Electronics,Smart Phone,8,699.99,5599.92,503.99,4031.92,1568.0,0.28
100302,2025-07-30,Gregory Wright,East,Furniture,Sofa,10,799.99,7999.9,479.99,4799.9,3200.0,0.4
101393,2025-12-18,James Donovan,South,Electronics,Laptop,3,1199.99,3599.97,863.99,2591.97,1008.0,0.28
101350,2026-04-01,Robert Sandoval,East,Office Supplies,File Organizer,15,24.99,374.85,11.25,168.75,206.1,0.5498
100824,2026-02-09,Angela Martin,North,Electronics,Laptop,15,1199.99,17999.85,863.99,12959.85,5040.0,0.28
100762,2025-12-09,Unknown Customer,North,Electronics,Smart Watch,9,249.99,2249.91,179.99,1619.91,630.0,0.28
100235,2026-03-27,Travis Chan,South,Electronics,Laptop,2,1199.99,2399.98,863.99,1727.98,672.0,0.28
101374,2025-08-06,Chelsea Byrd,East,Office Supplies,Gel Pens (Pack of 10),13,12.5,162.5,5.62,73.06,89.44,0.5504
100267,2026-01-15,Aaron Green,North,Electronics,Smart Watch,10,249.99,2499.9,179.99,1799.9,700.0,0.28
100305,2025-10-26,Felicia Pope,North,Office Supplies,Notebook,15,4.99,74.85,2.25,33.75,41.1,0.5491
101106,2026-02-09,Laura Bishop,West,Office Supplies,File Organizer,6,24.99,149.94,11.25,67.5,82.44,0.5498
101046,2026-03-01,Kristina Mann,West,Electronics,Laptop,12,1199.99,14399.88,863.99,10367.88,4032.0,0.28
101338,2025-09-09,Ashley Wilson,North,Office Supplies,Notebook,7,4.99,34.93,2.25,15.75,19.18,0.5491
100673,2025-12-09,Jaime West,South,Electronics,Laptop,4,1199.99,4799.96,863.99,3455.96,1344.0,0.28
100249,2025-12-18,Christian Gonzalez,West,Office Supplies,Notebook,3,4.99,14.97,2.25,6.75,8.22,0.5491
101188,2025-10-17,Melissa Jefferson,North,Electronics,Smart Phone,13,699.99,9099.87,503.99,6551.87,2548.0,0.28
100071,2025-08-19,Kelly Walsh,West,Electronics,Smart Watch,13,249.99,3249.87,179.99,2339.87,910.0,0.28
100094,2025-09-17,Mrs. Brittany Montgomery,South,Electronics,Smart Watch,4,249.99,999.96,179.99,719.96,280.0,0.28
100033,2026-05-07,Timothy Morris,East,Furniture,Dining Table,10,450.0,4500.0,270.0,2700.0,1800.0,0.4
100799,2026-01-31,Karen Ortega,North,Office Supplies,File Organizer,5,24.99,124.95,11.25,56.25,68.7,0.5498
101212,2025-06-11,Lauren Stanley,West,Furniture,Sofa,10,799.99,7999.9,479.99,4799.9,3200.0,0.4
101391,2026-05-15,Timothy Yang,West,Electronics,Wireless Headphones,7,149.99,1049.93,107.99,755.93,294.0,0.28
100448,2025-11-03,Kimberly Peterson,North,Office Supplies,Paper Shredder,1,89.99,89.99,40.5,40.5,49.49,0.5499
100445,2025-12-06,Eileen Long,East,Electronics,Smart Watch,12,249.99,2999.88,179.99,2159.88,840.0,0.28
100771,2025-06-19,Walter Davies,South,Electronics,Laptop,7,1199.99,8399.93,863.99,6047.93,2352.0,0.28
100716,2025-12-01,Kenneth Parker,South,Office Supplies,Gel Pens (Pack of 10),2,12.5,25.0,5.62,11.24,13.76,0.5504
101057,2025-07-22,Nathaniel Casey,West,Office Supplies,Gel Pens (Pack of 10),15,12.5,187.5,5.62,84.3,103.2,0.5504
101262,2025-10-24,Dawn Black,East,Electronics,Wireless Headphones,7,149.99,1049.93,107.99,755.93,294.0,0.28
100000,2026-04-24,John Hernandez,North,Electronics,Smart Phone,12,699.99,8399.88,503.99,6047.88,2352.0,0.28
101362,2025-10-09,Kevin Harris,East,Furniture,Office Chair,7,189.99,1329.93,113.99,797.93,532.0,0.4
100077,2025-06-26,Amanda Galloway,South,Office Supplies,File Organizer,14,24.99,349.86,11.25,157.5,192.36,0.5498
100084,2026-05-02,Christopher Gutierrez,South,Electronics,Smart Watch,10,249.99,2499.9,179.99,1799.9,700.0,0.28
100144,2026-04-12,Kathleen Munoz,North,Office Supplies,Paper Shredder,10,89.99,899.9,40.5,405.0,494.9,0.5499
100082,2026-03-15,John Stark,South,Furniture,Dining Table,11,450.0,4950.0,270.0,2970.0,1980.0,0.4
100457,2026-01-26,Anthony Stanley,East,Office Supplies,Notebook,11,4.99,54.89,2.25,24.75,30.14,0.5491
101246,2026-04-02,Ronald Wright,North,Office Supplies,Notebook,4,4.99,19.96,2.25,9.0,10.96,0.5491
100676,2026-02-22,Matthew Anderson,East,Furniture,Sofa,8,799.99,6399.92,479.99,3839.92,2560.0,0.4
101598,2026-02-16,Charles Faulkner,East,Electronics,Wireless Headphones,11,149.99,1649.89,107.99,1187.89,462.0,0.28
101359,2025-08-04,Jerry Ford,South,Electronics,Laptop,5,1199.99,5999.95,863.99,4319.95,1680.0,0.28
100436,2026-05-22,Dr. Jason Walls,North,Office Supplies,File Organizer,13,24.99,324.87,11.25,146.25,178.62,0.5498
100770,2026-02-11,Unknown Customer,South,Furniture,Office Chair,13,189.99,2469.87,113.99,1481.87,988.0,0.4
100869,2025-09-02,Joshua Brown,West,Office Supplies,Notebook,3,4.99,14.97,2.25,6.75,8.22,0.5491
100644,2026-05-30,Samantha Garcia,East,Office Supplies,File Organizer,3,24.99,74.97,11.25,33.75,41.22,0.5498
100862,2025-06-27,Shawn Fox,South,Office Supplies,File Organizer,11,24.99,274.89,11.25,123.75,151.14,0.5498
101013,2026-05-29,Anthony Hebert,North,Furniture,Ergonomic Desk,6,299.99,1799.94,179.99,1079.94,720.0,0.4
101526,2025-08-13,Jacqueline Garcia,South,Electronics,Smart Watch,3,249.99,749.97,179.99,539.97,210.0,0.28
101316,2025-06-11,Sarah Vazquez,North,Office Supplies,Paper Shredder,5,89.99,449.95,40.5,202.5,247.45,0.5499
101235,2025-10-12,Micheal Cohen,South,Office Supplies,Paper Shredder,14,89.99,1259.86,40.5,567.0,692.86,0.5499
100404,2026-04-10,James King,West,Office Supplies,Paper Shredder,10,89.99,899.9,40.5,405.0,494.9,0.5499
101439,2025-08-27,Catherine Joseph,South,Office Supplies,File Organizer,5,24.99,124.95,11.25,56.25,68.7,0.5498
100958,2026-04-17,James Hall,North,Electronics,Wireless Headphones,9,149.99,1349.91,107.99,971.91,378.0,0.28
101315,2026-03-04,Michael Cunningham,West,Electronics,Wireless Headphones,9,149.99,1349.91,107.99,971.91,378.0,0.28
100104,2026-03-16,Melissa Baker,East,Office Supplies,File Organizer,11,24.99,274.89,11.25,123.75,151.14,0.5498
100609,2025-10-22,Samantha Huff,West,Office Supplies,Paper Shredder,4,89.99,359.96,40.5,162.0,197.96,0.5499
101026,2025-11-29,Joseph Delgado,North,Electronics,Smart Watch,15,249.99,3749.85,179.99,2699.85,1050.0,0.28
101583,2026-03-03,Laura Lewis,North,Office Supplies,Notebook,14,4.99,69.86,2.25,31.5,38.36,0.5491
100688,2025-11-18,Robert Frazier,South,Electronics,Laptop,14,1199.99,16799.86,863.99,12095.86,4704.0,0.28
101087,2025-11-15,Unknown Customer,East,Office Supplies,File Organizer,6,24.99,149.94,11.25,67.5,82.44,0.5498
100826,2026-02-03,Shannon Lopez,North,Electronics,Laptop,14,1199.99,16799.86,863.99,12095.86,4704.0,0.28
101263,2025-12-25,Christopher Rocha,West,Office Supplies,Paper Shredder,9,89.99,809.91,40.5,364.5,445.41,0.5499
101242,2026-02-25,Cassandra Stone,North,Furniture,Ergonomic Desk,15,299.99,4499.85,179.99,2699.85,1800.0,0.4
100062,2026-02-21,Tanya Meadows,West,Office Supplies,File Organizer,15,24.99,374.85,11.25,168.75,206.1,0.5498
100281,2025-08-24,Unknown Customer,North,Furniture,Office Chair,4,189.99,759.96,113.99,455.96,304.0,0.4
100852,2025-07-26,Savannah Payne,East,Office Supplies,File Organizer,12,24.99,299.88,11.25,135.0,164.88,0.5498
100778,2025-10-02,William Ortega,West,Office Supplies,File Organizer,4,24.99,99.96,11.25,45.0,54.96,0.5498
101121,2026-04-22,Bobby Johnson,East,Office Supplies,Notebook,7,4.99,34.93,2.25,15.75,19.18,0.5491
100238,2025-09-22,Monica Sutton,North,Electronics,Laptop,14,1199.99,16799.86,863.99,12095.86,4704.0,0.28
100223,2026-03-03,Kristin Moore,East,Office Supplies,Gel Pens (Pack of 10),5,12.5,62.5,5.62,28.1,34.4,0.5504
100145,2026-03-26,Natalie Jones,North,Furniture,Office Chair,10,189.99,1899.9,113.99,1139.9,760.0,0.4
100373,2026-05-20,Alexis Hurst,North,Furniture,Dining Table,6,450.0,2700.0,270.0,1620.0,1080.0,0.4
101356,2025-10-24,Brandon Rosales,West,Office Supplies,Gel Pens (Pack of 10),6,12.5,75.0,5.62,33.72,41.28,0.5504
100118,2025-08-16,Kyle Montes,West,Office Supplies,File Organizer,2,24.99,49.98,11.25,22.5,27.48,0.5498
101244,2025-12-26,Nicole Lynch,West,Electronics,Smart Phone,2,699.99,1399.98,503.99,1007.98,392.0,0.28
101240,2025-10-27,John Ferguson,East,Office Supplies,Notebook,13,4.99,64.87,2.25,29.25,35.62,0.5491
100250,2025-11-11,Lucas Raymond,South,Electronics,Smart Phone,14,699.99,9799.86,503.99,7055.86,2744.0,0.28
101447,2025-07-04,Sharon Simmons,North,Furniture,Ergonomic Desk,10,299.99,2999.9,179.99,1799.9,1200.0,0.4
100009,2025-10-15,Tonya Garcia,South,Office Supplies,Paper Shredder,2,89.99,179.98,40.5,81.0,98.98,0.5499
100449,2025-10-21,Jeremy Allen,South,Furniture,Dining Table,10,450.0,4500.0,270.0,2700.0,1800.0,0.4
101054,2025-08-19,Noah Oliver,South,Office Supplies,File Organizer,10,24.99,249.9,11.25,112.5,137.4,0.5498
100708,2025-09-26,Karen Jackson,North,Furniture,Office Chair,5,189.99,949.95,113.99,569.95,380.0,0.4
100882,2025-11-10,Victor Moore,East,Furniture,Sofa,13,799.99,10399.87,479.99,6239.87,4160.0,0.4
100593,2025-12-31,Cheryl White,South,Furniture,Ergonomic Desk,10,299.99,2999.9,179.99,1799.9,1200.0,0.4
100389,2026-04-21,Tammy Warren,South,Office Supplies,File Organizer,1,24.99,24.99,11.25,11.25,13.74,0.5498
101325,2025-07-29,Diana Miller,North,Office Supplies,Notebook,2,4.99,9.98,2.25,4.5,5.48,0.5491
100557,2026-05-02,Michael Carr,North,Office Supplies,File Organizer,6,24.99,149.94,11.25,67.5,82.44,0.5498
100908,2026-01-14,Samantha Palmer,North,Office Supplies,Notebook,6,4.99,29.94,2.25,13.5,16.44,0.5491
100924,2026-05-12,Steven Gonzalez,South,Office Supplies,File Organizer,10,24.99,249.9,11.25,112.5,137.4,0.5498
101093,2026-05-26,Willie Woods,East,Electronics,Wireless Headphones,9,149.99,1349.91,107.99,971.91,378.0,0.28
101061,2025-11-29,Valerie Anderson,East,Office Supplies,File Organizer,1,24.99,24.99,11.25,11.25,13.74,0.5498
101533,2025-12-11,Kristen Smith,South,Electronics,Wireless Headphones,11,149.99,1649.89,107.99,1187.89,462.0,0.28
100868,2026-04-12,Christopher Wilson,West,Electronics,Smart Phone,2,699.99,1399.98,503.99,1007.98,392.0,0.28
100539,2025-10-31,Mr. Timothy Faulkner,East,Electronics,Laptop,15,1199.99,17999.85,863.99,12959.85,5040.0,0.28
100697,2026-04-30,Tyler Molina,East,Electronics,Laptop,11,1199.99,13199.89,863.99,9503.89,3696.0,0.28
101156,2025-08-06,Samuel Hoffman,West,Furniture,Office Chair,4,189.99,759.96,113.99,455.96,304.0,0.4
101142,2026-05-11,Charles Martinez,West,Furniture,Sofa,13,799.99,10399.87,479.99,6239.87,4160.0,0.4
101031,2025-12-17,Sylvia Smith,South,Furniture,Office Chair,11,189.99,2089.89,113.99,1253.89,836.0,0.4
100667,2025-12-09,Unknown Customer,West,Furniture,Sofa,5,799.99,3999.95,479.99,2399.95,1600.0,0.4
101269,2026-04-18,Brian Martinez,East,Electronics,Smart Phone,12,699.99,8399.88,503.99,6047.88,2352.0,0.28
100357,2026-03-13,Christina Wall,South,Furniture,Ergonomic Desk,1,299.99,299.99,179.99,179.99,120.0,0.4
100783,2026-02-09,Heather Campbell,South,Furniture,Dining Table,7,450.0,3150.0,270.0,1890.0,1260.0,0.4
101035,2025-06-25,Stephanie Day,South,Furniture,Sofa,4,799.99,3199.96,479.99,1919.96,1280.0,0.4
100970,2025-11-14,Rebecca Long,West,Office Supplies,File Organizer,12,24.99,299.88,11.25,135.0,164.88,0.5498
101268,2025-07-12,Matthew Odom,South,Furniture,Office Chair,14,189.99,2659.86,113.99,1595.86,1064.0,0.4
101412,2026-01-01,Unknown Customer,East,Electronics,Smart Watch,15,249.99,3749.85,179.99,2699.85,1050.0,0.28
101432,2026-03-08,Anna Sweeney,West,Electronics,Smart Phone,9,699.99,6299.91,503.99,4535.91,1764.0,0.28
100885,2025-10-27,Unknown Customer,North,Electronics,Wireless Headphones,6,149.99,899.94,107.99,647.94,252.0,0.28
100079,2025-12-30,Shelby Sanchez,South,Electronics,Laptop,3,1199.99,3599.97,863.99,2591.97,1008.0,0.28
101074,2026-01-23,Andrew Andrews,North,Furniture,Sofa,8,799.99,6399.92,479.99,3839.92,2560.0,0.4
100671,2026-05-21,Kristin Parsons,East,Furniture,Sofa,10,799.99,7999.9,479.99,4799.9,3200.0,0.4
100057,2025-10-31,Joshua Diaz,South,Office Supplies,File Organizer,5,24.99,124.95,11.25,56.25,68.7,0.5498
100133,2025-06-29,Vanessa Martin,East,Electronics,Laptop,5,1199.99,5999.95,863.99,4319.95,1680.0,0.28
100933,2026-02-24,Jerry Kelley,North,Office Supplies,File Organizer,1,24.99,24.99,11.25,11.25,13.74,0.5498
101404,2026-05-26,Stephanie Gill,East,Furniture,Sofa,14,799.99,11199.86,479.99,6719.86,4480.0,0.4
100823,2025-11-18,Zachary Clayton,North,Office Supplies,Notebook,14,4.99,69.86,2.25,31.5,38.36,0.5491
100504,2025-06-28,Richard Russo,North,Furniture,Ergonomic Desk,7,299.99,2099.93,179.99,1259.93,840.0,0.4
101475,2025-09-04,Marvin Stewart,South,Office Supplies,File Organizer,13,24.99,324.87,11.25,146.25,178.62,0.5498
100386,2026-03-20,Juan Soto,East,Electronics,Smart Phone,1,699.99,699.99,503.99,503.99,196.0,0.28
100894,2025-08-02,Jennifer Collier,West,Electronics,Laptop,8,1199.99,9599.92,863.99,6911.92,2688.0,0.28
101568,2026-04-02,Danielle Ortega,West,Electronics,Smart Phone,12,699.99,8399.88,503.99,6047.88,2352.0,0.28
100475,2026-03-24,James Miller,South,Furniture,Sofa,4,799.99,3199.96,479.99,1919.96,1280.0,0.4
101160,2026-03-17,Andrea Johnson,East,Office Supplies,Notebook,3,4.99,14.97,2.25,6.75,8.22,0.5491
100652,2025-06-18,Scott Pittman,North,Office Supplies,Gel Pens (Pack of 10),8,12.5,100.0,5.62,44.96,55.04,0.5504
100172,2025-06-21,Karla Shaffer,East,Electronics,Laptop,13,1199.99,15599.87,863.99,11231.87,4368.0,0.28
100038,2025-10-11,Edward Smith,South,Electronics,Wireless Headphones,13,149.99,1949.87,107.99,1403.87,546.0,0.28
100713,2026-02-19,Robert Murphy,East,Electronics,Smart Watch,15,249.99,3749.85,179.99,2699.85,1050.0,0.28
100090,2025-07-12,Kyle Edwards,East,Furniture,Dining Table,2,450.0,900.0,270.0,540.0,360.0,0.4
100875,2025-09-22,Joseph Johnson DDS,North,Office Supplies,Notebook,6,4.99,29.94,2.25,13.5,16.44,0.5491
101324,2025-07-29,Sophia Adams,West,Electronics,Smart Watch,1,249.99,249.99,179.99,179.99,70.0,0.28
100499,2026-04-03,Daniel Cooper,West,Electronics,Laptop,4,1199.99,4799.96,863.99,3455.96,1344.0,0.28
100338,2026-03-02,Paul Landry,West,Furniture,Ergonomic Desk,10,299.99,2999.9,179.99,1799.9,1200.0,0.4
100028,2025-12-28,Unknown Customer,South,Office Supplies,Gel Pens (Pack of 10),5,12.5,62.5,5.62,28.1,34.4,0.5504
101205,2025-09-16,Matthew Ortiz,North,Office Supplies,Notebook,14,4.99,69.86,2.25,31.5,38.36,0.5491
101509,2025-12-26,Cindy Juarez,West,Electronics,Smart Phone,1,699.99,699.99,503.99,503.99,196.0,0.28
100945,2025-08-10,Casey Brown,West,Office Supplies,Notebook,10,4.99,49.9,2.25,22.5,27.4,0.5491
100169,2025-08-29,Jesus Valentine,East,Office Supplies,File Organizer,9,24.99,224.91,11.25,101.25,123.66,0.5498
100912,2025-06-06,Amy Edwards,South,Electronics,Wireless Headphones,8,149.99,1199.92,107.99,863.92,336.0,0.28
100491,2025-09-25,Troy Clark,South,Furniture,Ergonomic Desk,5,299.99,1499.95,179.99,899.95,600.0,0.4
100953,2025-10-26,Joseph Johnson,East,Electronics,Laptop,15,1199.99,17999.85,863.99,12959.85,5040.0,0.28
101032,2026-02-01,Anna Christensen,West,Office Supplies,Notebook,14,4.99,69.86,2.25,31.5,38.36,0.5491
100587,2026-04-18,Lee Smith,West,Office Supplies,Gel Pens (Pack of 10),6,12.5,75.0,5.62,33.72,41.28,0.5504
100750,2025-11-01,Nancy Anderson,North,Furniture,Sofa,12,799.99,9599.88,479.99,5759.88,3840.0,0.4
100657,2026-03-19,Matthew Shelton,South,Electronics,Wireless Headphones,2,149.99,299.98,107.99,215.98,84.0,0.28
100234,2025-08-06,Kathryn Cooper,West,Electronics,Wireless Headphones,5,149.99,749.95,107.99,539.95,210.0,0.28
100732,2026-04-06,Mrs. Rachel Rivas,East,Furniture,Ergonomic Desk,2,299.99,599.98,179.99,359.98,240.0,0.4
101351,2025-07-07,Daniel Ramirez,East,Office Supplies,File Organizer,15,24.99,374.85,11.25,168.75,206.1,0.5498
101355,2025-11-29,Kevin Fernandez,West,Electronics,Smart Phone,5,699.99,3499.95,503.99,2519.95,980.0,0.28
100934,2026-04-23,Jack Contreras,North,Office Supplies,Paper Shredder,7,89.99,629.93,40.5,283.5,346.43,0.5499
101065,2025-11-11,Alison Black,South,Office Supplies,Notebook,1,4.99,4.99,2.25,2.25,2.74,0.5491
100108,2026-04-09,Matthew Nguyen,East,Electronics,Wireless Headphones,6,149.99,899.94,107.99,647.94,252.0,0.28
101284,2025-06-18,Joshua Andersen,East,Office Supplies,Gel Pens (Pack of 10),11,12.5,137.5,5.62,61.82,75.68,0.5504
100568,2026-04-17,Unknown Customer,South,Office Supplies,Gel Pens (Pack of 10),2,12.5,25.0,5.62,11.24,13.76,0.5504
100947,2025-11-13,Danielle Jones,South,Electronics,Wireless Headphones,2,149.99,299.98,107.99,215.98,84.0,0.28
101048,2025-09-30,Jeffrey Dodson,West,Office Supplies,File Organizer,10,24.99,249.9,11.25,112.5,137.4,0.5498
101120,2025-08-24,Jane Ferguson,West,Electronics,Laptop,12,1199.99,14399.88,863.99,10367.88,4032.0,0.28
101200,2025-10-05,John Johnson,West,Electronics,Wireless Headphones,3,149.99,449.97,107.99,323.97,126.0,0.28
100884,2026-05-27,Eric Jenkins,South,Furniture,Ergonomic Desk,13,299.99,3899.87,179.99,2339.87,1560.0,0.4
100850,2025-12-13,Elizabeth Johnson,North,Furniture,Sofa,1,799.99,799.99,479.99,479.99,320.0,0.4
100734,2025-10-10,Ashley Lamb,West,Office Supplies,Gel Pens (Pack of 10),14,12.5,175.0,5.62,78.68,96.32,0.5504
100717,2025-10-15,Michael Berry,West,Electronics,Smart Watch,8,249.99,1999.92,179.99,1439.92,560.0,0.28
100454,2026-05-02,Jessica Taylor,East,Office Supplies,File Organizer,8,24.99,199.92,11.25,90.0,109.92,0.5498
100264,2026-05-17,Roy Rosario,North,Electronics,Laptop,3,1199.99,3599.97,863.99,2591.97,1008.0,0.28
100075,2025-06-05,Shane Mendoza,West,Furniture,Ergonomic Desk,11,299.99,3299.89,179.99,1979.89,1320.0,0.4
100444,2025-09-04,Ashley Kelley,East,Furniture,Office Chair,10,189.99,1899.9,113.99,1139.9,760.0,0.4
100176,2026-03-19,Amanda Brown,West,Electronics,Smart Watch,9,249.99,2249.91,179.99,1619.91,630.0,0.28
101042,2025-08-05,Michelle Andrews,North,Office Supplies,Notebook,8,4.99,39.92,2.25,18.0,21.92,0.5491
101446,2025-09-26,Teresa Sanchez,South,Electronics,Laptop,1,1199.99,1199.99,863.99,863.99,336.0,0.28
101163,2026-05-11,Bobby Rivers,West,Furniture,Office Chair,2,189.99,379.98,113.99,227.98,152.0,0.4
101145,2026-01-04,Anna Sanchez,South,Electronics,Smart Watch,5,249.99,1249.95,179.99,899.95,350.0,0.28
100595,2026-05-10,Megan Small,East,Furniture,Ergonomic Desk,11,299.99,3299.89,179.99,1979.89,1320.0,0.4
100061,2025-11-13,Mrs. Natasha Williams,East,Office Supplies,Paper Shredder,1,89.99,89.99,40.5,40.5,49.49,0.5499
100872,2025-08-26,Shaun Frank,South,Furniture,Ergonomic Desk,10,299.99,2999.9,179.99,1799.9,1200.0,0.4
101236,2025-07-03,Natalie Henderson,South,Furniture,Ergonomic Desk,4,299.99,1199.96,179.99,719.96,480.0,0.4
101558,2025-10-08,Jessica Scott,North,Furniture,Office Chair,13,189.99,2469.87,113.99,1481.87,988.0,0.4
100278,2025-07-16,Unknown Customer,East,Electronics,Smart Watch,11,249.99,2749.89,179.99,1979.89,770.0,0.28
100036,2025-06-03,Tyler Munoz,North,Electronics,Smart Watch,4,249.99,999.96,179.99,719.96,280.0,0.28
100662,2026-01-13,Sean Rivas,South,Office Supplies,Notebook,2,4.99,9.98,2.25,4.5,5.48,0.5491
101498,2025-08-22,Mr. William Jarvis,East,Furniture,Sofa,11,799.99,8799.89,479.99,5279.89,3520.0,0.4
