Transaction_ID,Date,Customer_Name,Product_Category,Product_Name,Units_Sold,Unit_Price,Revenue,Region
100248,22/05/2026,Andrea Gomez,Office Supplies,Paper Shredder,4.0,89.99,359.96,South
100307,28/08/2025,Matthew Shea, Office Supplies ,Notebook,-3.0,4.99,-14.97,East
100446,"jul 16, 2025",Joy Peterson,Electronics,Smart Watch,11.0,249.99,2749.8900000000003,East
100916,"January 26, 2026",Elizabeth Lowe,Furniture,Office Chair,15.0,189.99,2849.8500000000004,East
100858,23/06/2025,Dr. Kelly Fisher, Office Supplies ,Gel Pens (Pack of 10),6.0,12.5,75.0,East
100334,11/04/2026,Rebekah Barrett,Office Supplies,Notebook,15.0,4.99,74.85000000000001,North
101007,"May 07, 2026",Amy Duncan,Furniture,Office Chair,13.0,189.99,2469.87,W
100849,29/07/2025,Angela Pearson, Electronics ,Smart Watch,,249.99,,East
100097,"November 14, 2025",Brittany Wilson,office supplies,Notebook,-2.0,4.99,,West
101234,"April 22, 2026",Emily Campbell,Office Supplies,Gel Pens (Pack of 10),3.0,12.5,,North
100634,28/09/2025,Joshua Joyce, Furniture ,Office Chair,6.0,189.99,1139.94,East
100737,11/12/2025,,Furniture,Office Chair,2.0,189.99,379.98,NORTH
101050,"September 25, 2025",Kayla Fletcher,Furniture,Dining Table,14.0,450.0,6300.0,West
101210,"August 14, 2025",John Carr,Electronics,Wireless Headphones,12.0,149.99,1799.88,
100421,"April 23, 2026",Robert Duran,Electronics,Smart Phone,11.0,699.99,7699.89,East
100102,"February 24, 2026",Lee Clayton,Electronics,Smart Watch,14.0,249.99,3499.86,North
100434,"June 16, 2025",Taylor Rose,Electronics,Smart Watch,2.0,249.99,499.98,South
100074,"September 01, 2025",Kathy Smith,electronics,Laptop,2.0,1199.99,2399.98,South
101486,2025-11-11,Alexandra Sanchez,Furniture,Office Chair,13.0,189.99,2840.3504999999996,E
100909,30/05/2026,Natalie Hall,Electronics,Wireless Headphones,,149.99,,South
100993,,Karen Haynes,Electronics,Smart Phone,3.0,699.99,2099.9700000000003,West
100228,2026-01-28,Stephanie Reynolds,Furniture,Sofa,15.0,799.99,11999.85,WEST
101507,"September 20, 2025",Courtney Sanchez,Electronics,Wireless Headphones,12.0,149.99,1799.88,N
100918,"March 07, 2026",Robert Castro,Electronics,Smart Phone,8.0,699.99,5599.92,SOUTH
100302,"jul 30, 2025",Gregory Wright, Furniture ,Sofa,10.0,799.99,7999.9,East
101428,,William Oconnor,office supplies,Paper Shredder,,89.99,,WEST
101393,2025-12-18,James Donovan, Electronics ,Laptop,3.0,1199.99,,south
101350,"apr 01, 2026",Robert Sandoval,Office Supplies,File Organizer,15.0,24.99,374.84999999999997,East
100824,2026-02-09,Angela Martin,electronics,Laptop,15.0,1199.99,17999.85,North
100762,2025-12-09,,Electronics,Smart Watch,9.0,249.99,2249.91,North
100733,2025-11-30,Sarah Grimes,Electronics,Wireless Headphones,3.0,,,North
100388,2026-03-23,Rebecca Pruitt,Furniture,Office Chair,-3.0,189.99,-569.97,South
100235,2026-03-27,Travis Chan,Electronics,Laptop,2.0,1199.99,2399.98,South
101374,06/08/2025,Chelsea Byrd,Office Supplies,Gel Pens (Pack of 10),13.0,12.5,186.87499999999997,EAST
100267,"jan 15, 2026",Aaron Green,electronics,Smart Watch,10.0,249.99,2499.9,NORTH
100305,2025-10-26,Felicia Pope,Office Supplies,Notebook,15.0,4.99,74.85000000000001,N
101106,2026-02-09,Laura Bishop,Office Supplies,File Organizer,6.0,24.99,149.94,West
101046,01/03/2026,Kristina Mann,Electronics,Laptop,12.0,1199.99,14399.880000000001,W
100117,"August 14, 2025",James Salazar,electronics,Smart Phone,5.0,699.99,3499.95,
101338,09/09/2025,Ashley Wilson,Office Supplies,Notebook,7.0,4.99,34.93,North
100673,09/12/2025,Jaime West,Electronics,Laptop,4.0,1199.99,4799.96,S
100249,"December 18, 2025",Christian Gonzalez,office supplies,Notebook,3.0,4.99,14.97,west
101204,10/05/2026,Franklin Mitchell, Electronics ,Laptop,-2.0,1199.99,-2399.98,SOUTH
101188,"October 17, 2025",Melissa Jefferson,Electronics,Smart Phone,13.0,699.99,9099.87,North
100071,2025-08-19,Kelly Walsh,Electronics,Smart Watch,13.0,249.99,3249.87,West
100094,17/09/2025,Mrs. Brittany Montgomery,Electronics,Smart Watch,4.0,249.99,999.96,South
101102,,Jason Simmons,Office Supplies,File Organizer,,24.99,,North
100033,07/05/2026,Timothy Morris,furniture,Dining Table,10.0,450.0,4500.0,East
100799,31/01/2026,Karen Ortega,office supplies,File Organizer,5.0,24.99,124.94999999999999,North
101212,"jun 11, 2025",Lauren Stanley,Furniture,Sofa,10.0,799.99,7999.9,WEST
101391,"May 15, 2026",Timothy Yang, Electronics ,Wireless Headphones,7.0,149.99,1049.93,West
100448,03/11/2025,Kimberly Peterson,Office Supplies,Paper Shredder,1.0,89.99,89.99,NORTH
100445,"dec 06, 2025",Eileen Long,Electronics,Smart Watch,12.0,249.99,2999.88,East
100771,19/06/2025,Walter Davies, Electronics ,Laptop,7.0,1199.99,8399.93,South
100716,2025-12-01,Kenneth Parker,Office Supplies,Gel Pens (Pack of 10),2.0,12.5,25.0,South
101057,"July 22, 2025",Nathaniel Casey,Office Supplies,Gel Pens (Pack of 10),15.0,12.5,187.5,West
101262,"October 24, 2025",Dawn Black,Electronics,Wireless Headphones,7.0,149.99,1049.93,E
100000,2026-04-24,John Hernandez, Electronics ,Smart Phone,12.0,699.99,8399.880000000001,North
101362,2025-10-09,Kevin Harris,furniture,Office Chair,7.0,189.99,,East
101214,,Jesse Miller, Furniture ,Office Chair,12.0,189.99,2279.88,West
100077,"June 26, 2025",Amanda Galloway,Office Supplies,File Organizer,14.0,24.99,349.85999999999996,South
100084,"May 02, 2026",Christopher Gutierrez,Electronics,Smart Watch,10.0,249.99,,South
100144,12/04/2026,Kathleen Munoz,Office Supplies,Paper Shredder,10.0,89.99,899.9,North
100082,"March 15, 2026",John Stark,Furniture,Dining Table,11.0,450.0,4950.0,S
100457,"jan 26, 2026",Anthony Stanley,office supplies,Notebook,11.0,4.99,54.89,EAST
101246,"apr 02, 2026",Ronald Wright,Office Supplies,Notebook,4.0,4.99,19.96,North
100676,22/02/2026,Matthew Anderson,Furniture,Sofa,8.0,799.99,6399.92,East
101598,16/02/2026,Charles Faulkner,Electronics,Wireless Headphones,11.0,149.99,1649.89,East
101359,2025-08-04,Jerry Ford,electronics,Laptop,5.0,1199.99,5999.95,South
100436,22/05/2026,Dr. Jason Walls,Office Supplies,File Organizer,13.0,24.99,324.87,North
100770,"February 11, 2026",,Furniture,Office Chair,13.0,189.99,2469.87,South
100869,"September 02, 2025",Joshua Brown,office supplies,Notebook,3.0,4.99,14.97,west
100644,"may 30, 2026",Samantha Garcia,Office Supplies,File Organizer,3.0,24.99,74.97,EAST
100862,27/06/2025,Shawn Fox,Office Supplies,File Organizer,11.0,24.99,274.89,South
101013,29/05/2026,Anthony Hebert,Furniture,Ergonomic Desk,6.0,299.99,1799.94,north
101526,"August 13, 2025",Jacqueline Garcia, Electronics ,Smart Watch,3.0,249.99,749.97,South
101316,"jun 11, 2025",Sarah Vazquez,Office Supplies,Paper Shredder,5.0,89.99,449.95,north
101235,12/10/2025,Micheal Cohen,Office Supplies,Paper Shredder,14.0,89.99,1259.86,South
100404,"April 10, 2026",James King,Office Supplies,Paper Shredder,10.0,89.99,899.9,west
101439,"aug 27, 2025",Catherine Joseph, Office Supplies ,File Organizer,5.0,24.99,124.94999999999999,South
100958,2026-04-17,James Hall,electronics,Wireless Headphones,9.0,149.99,1349.91,North
101315,"March 04, 2026",Michael Cunningham,electronics,Wireless Headphones,9.0,149.99,1349.91,WEST
100104,2026-03-16,Melissa Baker,Office Supplies,File Organizer,11.0,24.99,274.89,east
100609,22/10/2025,Samantha Huff,Office Supplies,Paper Shredder,4.0,89.99,359.96,West
101026,"November 29, 2025",Joseph Delgado,Electronics,Smart Watch,15.0,249.99,3749.8500000000004,North
101583,2026-03-03,Laura Lewis,Office Supplies,Notebook,14.0,4.99,69.86,North
100688,2025-11-18,Robert Frazier,electronics,Laptop,14.0,1199.99,16799.86,South
101087,"November 15, 2025",,Office Supplies,File Organizer,6.0,24.99,149.94,East
100826,"feb 03, 2026",Shannon Lopez,electronics,Laptop,14.0,1199.99,16799.86,North
101263,"December 25, 2025",Christopher Rocha,Office Supplies,Paper Shredder,9.0,89.99,809.91,West
101242,25/02/2026,Cassandra Stone,Furniture,Ergonomic Desk,15.0,299.99,4499.85,North
100062,2026-02-21,Tanya Meadows,Office Supplies,File Organizer,15.0,24.99,374.84999999999997,West
100281,"August 24, 2025",, Furniture ,Office Chair,4.0,189.99,759.96,North
100852,"July 26, 2025",Savannah Payne,Office Supplies,File Organizer,12.0,24.99,299.88,east
100778,"October 02, 2025",William Ortega,Office Supplies,File Organizer,4.0,24.99,114.95399999999998,West
101121,22/04/2026,Bobby Johnson,Office Supplies,Notebook,7.0,4.99,34.93,East
100238,"September 22, 2025",Monica Sutton,Electronics,Laptop,14.0,1199.99,16799.86,N
100223,03/03/2026,Kristin Moore,Office Supplies,Gel Pens (Pack of 10),5.0,12.5,62.5,East
100145,"March 26, 2026",Natalie Jones,Furniture,Office Chair,10.0,189.99,1899.9,North
101550,,Jean Jarvis,Furniture,Dining Table,9.0,450.0,4050.0,South
100373,20/05/2026,Alexis Hurst,Furniture,Dining Table,6.0,450.0,2700.0,N
101356,"oct 24, 2025",Brandon Rosales,Office Supplies,Gel Pens (Pack of 10),6.0,12.5,75.0,west
100118,"August 16, 2025",Kyle Montes,Office Supplies,File Organizer,2.0,24.99,49.98,W
101244,26/12/2025,Nicole Lynch,Electronics,Smart Phone,2.0,699.99,1399.98,W
101240,"October 27, 2025",John Ferguson,Office Supplies,Notebook,13.0,4.99,64.87,East
100250,11/11/2025,Lucas Raymond,Electronics,Smart Phone,14.0,699.99,9799.86,South
100354,22/10/2025,Shelley Miller,furniture,Dining Table,10.0,450.0,4500.0,South
101333,,Mario Perkins,Office Supplies,Notebook,4.0,4.99,,East
101447,"July 04, 2025",Sharon Simmons,Furniture,Ergonomic Desk,10.0,299.99,,north
100009,"oct 15, 2025",Tonya Garcia,Office Supplies,Paper Shredder,2.0,89.99,,South
100449,21/10/2025,Jeremy Allen,furniture,Dining Table,10.0,450.0,,South
101281,,Karen Evans, Furniture ,Ergonomic Desk,11.0,299.99,3299.8900000000003,East
101054,2025-08-19,Noah Oliver,Office Supplies,File Organizer,10.0,24.99,249.89999999999998,South
100708,"sep 26, 2025",Karen Jackson,Furniture,Office Chair,5.0,189.99,949.95,north
100255,"February 07, 2026",Monique Shields,electronics,Smart Phone,,699.99,,N
100882,"nov 10, 2025",Victor Moore,Furniture,Sofa,13.0,799.99,10399.87,East
100593,"dec 31, 2025",Cheryl White,Furniture,Ergonomic Desk,10.0,299.99,2999.9,South
100389,"April 21, 2026",Tammy Warren,Office Supplies,File Organizer,1.0,24.99,24.99,south
101303,"apr 11, 2026",James Lewis,Furniture,Dining Table,9.0,450.0,4050.0,
101325,29/07/2025,Diana Miller,Office Supplies,Notebook,2.0,4.99,9.98,North
100557,02/05/2026,Michael Carr,Office Supplies,File Organizer,6.0,24.99,149.94,North
100908,"January 14, 2026",Samantha Palmer,Office Supplies,Notebook,6.0,4.99,29.94,North
100924,"May 12, 2026",Steven Gonzalez,office supplies,File Organizer,10.0,24.99,249.89999999999998,South
101422,,Anthony Gonzales,Electronics,Smart Phone,,699.99,,East
101093,2026-05-26,Willie Woods,Electronics,Wireless Headphones,9.0,149.99,1349.91,EAST
100460,"February 10, 2026",Danny King,Electronics,Smart Phone,,699.99,,North
101061,29/11/2025,Valerie Anderson, Office Supplies ,File Organizer,1.0,24.99,24.99,East
100958,2026-04-17,James Hall,electronics,Wireless Headphones,9.0,149.99,1349.91,North
100501,"nov 03, 2025",Richard Cruz,furniture,Sofa,,,,west
100739,06/03/2026,Christopher Thomas, Office Supplies ,Paper Shredder,11.0,,,west
101533,11/12/2025,Kristen Smith,Electronics,Wireless Headphones,11.0,149.99,1649.89,South
100868,"April 12, 2026",Christopher Wilson, Electronics ,Smart Phone,2.0,699.99,1399.98,WEST
100731,2025-06-21,Christopher Matthews,Office Supplies,Gel Pens (Pack of 10),15.0,12.5,187.5,
100539,"oct 31, 2025",Mr. Timothy Faulkner,Electronics,Laptop,15.0,1199.99,17999.85,East
100697,"April 30, 2026",Tyler Molina,electronics,Laptop,11.0,1199.99,13199.89,east
101156,06/08/2025,Samuel Hoffman,Furniture,Office Chair,4.0,189.99,759.96,West
101142,"May 11, 2026",Charles Martinez,Furniture,Sofa,13.0,799.99,,West
101031,"dec 17, 2025",Sylvia Smith, Furniture ,Office Chair,11.0,189.99,2089.8900000000003,South
100372,"June 27, 2025",Christian Padilla, Office Supplies ,Gel Pens (Pack of 10),2.0,12.5,,
100667,2025-12-09,,Furniture,Sofa,5.0,799.99,3999.95,West
101269,"April 18, 2026",Brian Martinez,Electronics,Smart Phone,12.0,699.99,8399.880000000001,East
100357,"March 13, 2026",Christina Wall,Furniture,Ergonomic Desk,1.0,299.99,299.99,South
100967,"November 03, 2025",Sara Lewis,Furniture,Dining Table,5.0,450.0,2250.0,
100783,"February 09, 2026",Heather Campbell,Furniture,Dining Table,7.0,450.0,3150.0,South
100735,"December 06, 2025",Cassandra Simmons,electronics,Smart Watch,2.0,249.99,499.98,
101035,"June 25, 2025",Stephanie Day, Furniture ,Sofa,4.0,799.99,3199.96,South
100970,"November 14, 2025",Rebecca Long,Office Supplies,File Organizer,12.0,24.99,299.88,WEST
101268,"July 12, 2025",Matthew Odom,Furniture,Office Chair,14.0,189.99,2659.86,South
101233,"June 21, 2025",Eric Kelley,Office Supplies,File Organizer,1.0,24.99,24.99,
101237,"nov 05, 2025",Daniel Powell,Furniture,Ergonomic Desk,,299.99,,WEST
101412,01/01/2026,,Electronics,Smart Watch,15.0,249.99,3749.8500000000004,East
101432,2026-03-08,Anna Sweeney, Electronics ,Smart Phone,9.0,699.99,6299.91,West
100885,"oct 27, 2025",, Electronics ,Wireless Headphones,6.0,149.99,899.94,North
100079,30/12/2025,Shelby Sanchez,Electronics,Laptop,3.0,1199.99,3599.9700000000003,SOUTH
100814,"mar 24, 2026",David Johnson,Office Supplies,Paper Shredder,14.0,89.99,1259.86,
101074,"January 23, 2026",Andrew Andrews,Furniture,Sofa,8.0,799.99,6399.92,North
100671,21/05/2026,Kristin Parsons,furniture,Sofa,10.0,799.99,7999.9,East
101566,"May 04, 2026",Nathan Alvarado,Furniture,Sofa,,799.99,,East
100057,"oct 31, 2025",Joshua Diaz,office supplies,File Organizer,5.0,24.99,124.94999999999999,SOUTH
100133,2025-06-29,Vanessa Martin,Electronics,Laptop,5.0,1199.99,5999.95,East
100933,"February 24, 2026",Jerry Kelley, Office Supplies ,File Organizer,1.0,24.99,24.99,North
101404,"May 26, 2026",Stephanie Gill, Furniture ,Sofa,14.0,799.99,11199.86,East
100823,"nov 18, 2025",Zachary Clayton,Office Supplies,Notebook,14.0,4.99,69.86,North
100504,"June 28, 2025",Richard Russo,furniture,Ergonomic Desk,7.0,299.99,,North
101475,"sep 04, 2025",Marvin Stewart,office supplies,File Organizer,13.0,24.99,324.87,South
100347,"October 11, 2025",Timothy Conrad,Electronics,Smart Watch,11.0,249.99,2749.8900000000003,
100386,20/03/2026,Juan Soto,Electronics,Smart Phone,1.0,699.99,699.99,East
101024,"jul 07, 2025",Kelly Atkinson,Office Supplies,Notebook,9.0,4.99,44.910000000000004,
100894,"August 02, 2025",Jennifer Collier,Electronics,Laptop,8.0,1199.99,9599.92,west
100828,,Bryan Turner,Furniture,Sofa,14.0,,,E
101568,2026-04-02,Danielle Ortega, Electronics ,Smart Phone,12.0,699.99,8399.880000000001,WEST
100475,24/03/2026,James Miller,Furniture,Sofa,4.0,799.99,3199.96,South
101160,"mar 17, 2026",Andrea Johnson,office supplies,Notebook,3.0,4.99,14.97,east
100652,"jun 18, 2025",Scott Pittman, Office Supplies ,Gel Pens (Pack of 10),8.0,12.5,100.0,North
100172,2025-06-21,Karla Shaffer,electronics,Laptop,13.0,1199.99,15599.87,East
100038,"oct 11, 2025",Edward Smith,Electronics,Wireless Headphones,13.0,149.99,1949.8700000000001,SOUTH
100713,19/02/2026,Robert Murphy,Electronics,Smart Watch,15.0,249.99,3749.8500000000004,east
100090,"July 12, 2025",Kyle Edwards, Furniture ,Dining Table,2.0,450.0,900.0,East
100237,01/11/2025,Emma Jones, Furniture ,Dining Table,1.0,450.0,450.0,North
100875,"sep 22, 2025",Joseph Johnson DDS,Office Supplies,Notebook,6.0,4.99,29.94,North
101324,2025-07-29,Sophia Adams, Electronics ,Smart Watch,1.0,249.99,249.99,West
101093,2026-05-26,Willie Woods,Electronics,Mutated Product,9.0,149.99,999.99,EAST
101142,"May 11, 2026",Charles Martinez,Furniture,Sofa,13.0,799.99,,West
100499,2026-04-03,Daniel Cooper,Electronics,Laptop,4.0,1199.99,4799.96,W
100338,"mar 02, 2026",Paul Landry,Furniture,Ergonomic Desk,10.0,299.99,2999.9,west
100028,"December 28, 2025",,Office Supplies,Gel Pens (Pack of 10),5.0,12.5,62.5,South
101205,16/09/2025,Matthew Ortiz,Office Supplies,Notebook,14.0,4.99,69.86,North
101509,"dec 26, 2025",Cindy Juarez, Electronics ,Smart Phone,1.0,699.99,699.99,West
100945,10/08/2025,Casey Brown, Office Supplies ,Notebook,10.0,4.99,,West
100169,"aug 29, 2025",Jesus Valentine,office supplies,File Organizer,9.0,24.99,224.91,East
100912,"June 06, 2025",Amy Edwards,Electronics,Wireless Headphones,8.0,149.99,1199.92,South
100491,25/09/2025,Troy Clark,Furniture,Ergonomic Desk,5.0,299.99,1499.95,South
100953,26/10/2025,Joseph Johnson,electronics,Laptop,15.0,1199.99,17999.85,East
101032,"February 01, 2026",Anna Christensen,office supplies,Notebook,14.0,4.99,69.86,West
100587,18/04/2026,Lee Smith,Office Supplies,Gel Pens (Pack of 10),6.0,12.5,75.0,West
100750,01/11/2025,Nancy Anderson,furniture,Sofa,12.0,799.99,9599.880000000001,North
100657,2026-03-19,Matthew Shelton,Electronics,Wireless Headphones,2.0,149.99,299.98,South
100234,06/08/2025,Kathryn Cooper,electronics,Wireless Headphones,5.0,149.99,749.95,WEST
100732,2026-04-06,Mrs. Rachel Rivas,Furniture,Ergonomic Desk,2.0,299.99,599.98,East
101351,2025-07-07,Daniel Ramirez,office supplies,File Organizer,15.0,24.99,374.84999999999997,East
101355,"November 29, 2025",Kevin Fernandez,electronics,Smart Phone,5.0,699.99,3499.95,West
100934,"apr 23, 2026",Jack Contreras, Office Supplies ,Paper Shredder,7.0,89.99,629.93,North
101065,"November 11, 2025",Alison Black, Office Supplies ,Notebook,1.0,4.99,4.99,South
100108,09/04/2026,Matthew Nguyen,Electronics,Wireless Headphones,6.0,149.99,899.94,E
101284,18/06/2025,Joshua Andersen,Office Supplies,Gel Pens (Pack of 10),11.0,12.5,137.5,East
100568,17/04/2026,,Office Supplies,Gel Pens (Pack of 10),2.0,12.5,25.0,South
100890,18/01/2026,Kristi Brown MD, Electronics ,Smart Phone,7.0,699.99,4899.93,South
100947,"November 13, 2025",Danielle Jones,Electronics,Wireless Headphones,2.0,149.99,299.98,South
101048,2025-09-30,Jeffrey Dodson, Office Supplies ,File Organizer,10.0,24.99,249.89999999999998,West
101120,"aug 24, 2025",Jane Ferguson,Electronics,Laptop,12.0,1199.99,,W
101200,"oct 05, 2025",John Johnson,electronics,Wireless Headphones,3.0,149.99,449.97,WEST
100884,"May 27, 2026",Eric Jenkins,Furniture,Ergonomic Desk,13.0,299.99,,South
101395,"May 10, 2026",Marcus James,office supplies,File Organizer,12.0,,,NORTH
100850,"dec 13, 2025",Elizabeth Johnson, Furniture ,Sofa,1.0,799.99,799.99,North
100734,2025-10-10,Ashley Lamb,Office Supplies,Gel Pens (Pack of 10),14.0,12.5,175.0,west
100717,"oct 15, 2025",Michael Berry,Electronics,Smart Watch,8.0,249.99,1999.92,West
100454,02/05/2026,Jessica Taylor,Office Supplies,File Organizer,8.0,24.99,199.92,East
100264,"may 17, 2026",Roy Rosario,Electronics,Laptop,3.0,1199.99,3599.9700000000003,north
100075,05/06/2025,Shane Mendoza,Furniture,Ergonomic Desk,11.0,299.99,3299.8900000000003,West
100444,2025-09-04,Ashley Kelley,Furniture,Office Chair,10.0,189.99,1899.9,E
100395,,Christina Martinez,Office Supplies,Gel Pens (Pack of 10),12.0,,,S
100176,2026-03-19,Amanda Brown,Electronics,Smart Watch,9.0,249.99,2249.91,West
101042,05/08/2025,Michelle Andrews,Office Supplies,Notebook,8.0,4.99,,NORTH
101446,26/09/2025,Teresa Sanchez,Electronics,Laptop,1.0,1199.99,1199.99,South
101163,"May 11, 2026",Bobby Rivers,Furniture,Office Chair,2.0,189.99,379.98,West
101145,04/01/2026,Anna Sanchez,Electronics,Smart Watch,5.0,249.99,1249.95,South
100595,"may 10, 2026",Megan Small,Furniture,Ergonomic Desk,11.0,299.99,,East
100061,2025-11-13,Mrs. Natasha Williams,office supplies,Paper Shredder,1.0,89.99,89.99,East
100872,26/08/2025,Shaun Frank,Furniture,Ergonomic Desk,10.0,299.99,2999.9,S
101236,03/07/2025,Natalie Henderson,Furniture,Ergonomic Desk,4.0,299.99,1199.96,South
101558,2025-10-08,Jessica Scott,Furniture,Office Chair,13.0,189.99,2469.87,North
100278,"July 16, 2025",,Electronics,Smart Watch,11.0,249.99,2749.8900000000003,East
100036,03/06/2025,Tyler Munoz,Electronics,Smart Watch,4.0,249.99,999.96,North
100662,13/01/2026,Sean Rivas,Office Supplies,Notebook,2.0,4.99,9.98,south
101498,"August 22, 2025",Mr. William Jarvis,furniture,Sofa,11.0,799.99,8799.89,East
101198,,James Barnett,Office Supplies,Paper Shredder,15.0,89.99,1349.85,W
100977,17/05/2026,Patricia Jacobs,Furniture,Ergonomic Desk,8.0,299.99,2399.92,East
101308,2025-09-20,Jessica Taylor, Electronics ,Smart Phone,12.0,699.99,8399.880000000001,North
100738,"June 05, 2025",Bruce Webb,electronics,Wireless Headphones,14.0,149.99,2099.86,South
100191,16/11/2025,Amanda Barnett,Furniture,Ergonomic Desk,7.0,299.99,2099.9300000000003,South
100919,"May 14, 2026",Scott Martin,Furniture,Ergonomic Desk,1.0,299.99,299.99,West
100456,30/06/2025,Rebecca Turner,office supplies,Gel Pens (Pack of 10),10.0,12.5,125.0,South
100675,2026-01-31,Christopher Mclean,Furniture,Office Chair,1.0,189.99,,NORTH
100760,"October 30, 2025",Julie Mckenzie,Electronics,Smart Phone,5.0,699.99,3499.95,West
100029,25/09/2025,Kathleen Harrison,Electronics,Smart Phone,11.0,699.99,7699.89,West
100728,"February 03, 2026",,Furniture,Office Chair,3.0,189.99,569.97,South
100412,21/08/2025,Tamara Roach,Furniture,Sofa,1.0,799.99,799.99,south
101098,,Jonathan Howard,Electronics,Smart Phone,10.0,,,East
100825,,Debbie Watkins,electronics,Laptop,10.0,1199.99,11999.9,West
100616,"nov 22, 2025",James Lowe, Electronics ,Wireless Headphones,9.0,149.99,1349.91,West
100114,"mar 20, 2026",Travis Welch,Furniture,Sofa,13.0,799.99,10399.87,South
100417,"dec 06, 2025",Alan Robbins,furniture,Office Chair,13.0,189.99,2469.87,East
101582,07/02/2026,Miranda Martinez,Furniture,Ergonomic Desk,13.0,299.99,3899.87,S
100969,"June 13, 2025",Sara Sanchez,furniture,Sofa,13.0,799.99,10399.87,West
100604,"may 15, 2026",, Furniture ,Ergonomic Desk,14.0,299.99,4199.860000000001,North
101589,06/06/2025,Meredith Scott, Electronics ,Laptop,14.0,1199.99,16799.86,South
100089,"May 04, 2026",Courtney Casey, Office Supplies ,Paper Shredder,8.0,,,North
100848,13/09/2025,Samantha Chapman,Electronics,Laptop,5.0,1199.99,5999.95,South
101501,17/10/2025,Richard Martinez, Furniture ,Ergonomic Desk,1.0,299.99,299.99,North
101588,"March 03, 2026",Leah Nichols,Electronics,Smart Watch,,249.99,,north
100753,25/04/2026,Stephanie Ayala,Furniture,Sofa,-3.0,799.99,-2399.9700000000003,E
100498,15/03/2026,William Quinn,Electronics,Laptop,12.0,1199.99,14399.880000000001,West
100011,05/11/2025,Mary Pennington,Electronics,Smart Phone,4.0,699.99,2799.96,south
100396,2025-10-17,Christopher Frey,Electronics,Smart Watch,11.0,249.99,2749.8900000000003,
100284,"apr 13, 2026",Tamara Ramirez,electronics,Wireless Headphones,2.0,149.99,299.98,South
101066,"July 09, 2025",Dana Mills,Electronics,Smart Phone,12.0,699.99,8399.880000000001,West
100690,"sep 08, 2025",Patrick House, Office Supplies ,File Organizer,2.0,24.99,49.98,East
101358,"January 14, 2026",Rachel Browning,Electronics,Laptop,9.0,1199.99,10799.91,South
101555,"April 08, 2026",Randy Roach,Office Supplies,Paper Shredder,2.0,89.99,179.98,South
100689,"May 04, 2026",Charles Chung,Electronics,Smart Phone,9.0,699.99,6299.91,North
100851,"April 08, 2026",Sara Solomon,Furniture,Ergonomic Desk,13.0,299.99,,West
100159,"December 06, 2025",Jonathan Bradley,Office Supplies,Gel Pens (Pack of 10),4.0,12.5,50.0,West
100895,05/06/2025,Ashley Miles,furniture,Office Chair,7.0,189.99,1329.93,East
101312,"September 02, 2025",Randy Warren,Office Supplies,File Organizer,2.0,24.99,49.98,South
100257,"jan 15, 2026",Michael Henderson,Electronics,Wireless Headphones,8.0,149.99,1199.92,N
100335,"feb 23, 2026",Matthew Murphy,Furniture,Ergonomic Desk,-5.0,299.99,-1499.95,East
101559,2026-03-10,Gail Ball,Electronics,Smart Watch,5.0,249.99,1249.95,S
101039,"oct 18, 2025",Mrs. Stephanie Mosley,Furniture,Office Chair,7.0,189.99,1329.93,East
100515,2026-01-06,Jennifer Dunn,Electronics,Smart Phone,15.0,699.99,10499.85,West
101015,"nov 29, 2025",Laura Hall,Furniture,Dining Table,15.0,450.0,6750.0,North
100768,2025-10-31,Michael Hurst,Electronics,Laptop,6.0,1199.99,7199.9400000000005,West
101454,14/07/2025,Mary Meyers,Office Supplies,File Organizer,6.0,24.99,149.94,North
100761,"aug 11, 2025",Mary Hall,Electronics,Smart Watch,1.0,249.99,249.99,West
101216,"January 17, 2026",David Brewer,Electronics,Smart Phone,6.0,699.99,4199.9400000000005,S
101525,"July 23, 2025",Joann Young,electronics,Mutated Product,3.0,1199.99,999.99,south
100521,"jul 31, 2025",Tammy Davis,Furniture,Sofa,6.0,799.99,,East
100022,03/03/2026,Lauren Howe,Electronics,Wireless Headphones,3.0,149.99,449.97,East
100356,"March 18, 2026",Joseph Figueroa,Electronics,Smart Watch,2.0,249.99,499.98,West
101403,"mar 30, 2026",Margaret Chandler, Furniture ,Dining Table,6.0,450.0,2700.0,south
100340,2026-02-16,Diana Hardin,Furniture,Ergonomic Desk,13.0,299.99,3899.87,North
100431,"July 15, 2025",Carl Cunningham,Furniture,Sofa,3.0,799.99,2399.9700000000003,East
100473,28/06/2025,Sarah Miller,electronics,Smart Phone,13.0,699.99,9099.87,N
100217,23/07/2025,Tonya Clarke,Electronics,Wireless Headphones,6.0,149.99,899.94,S
100911,25/01/2026,Edward Hill,Office Supplies,Notebook,10.0,4.99,49.900000000000006,East
101329,"dec 12, 2025",Scott Cox,electronics,Smart Phone,13.0,699.99,9099.87,West
101011,"apr 22, 2026",Brittney Mills,Furniture,Dining Table,4.0,450.0,1800.0,South
100367,"dec 29, 2025",Cameron Flores, Electronics ,Smart Phone,3.0,699.99,2099.9700000000003,
100093,"nov 16, 2025",Bryan Aguilar,Office Supplies,Notebook,7.0,4.99,34.93,East
101008,"April 26, 2026",Jordan Harrington,Electronics,Smart Phone,2.0,699.99,1399.98,West
